state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,source_file
MI,Detroit News,121301,1968,STATE BOARD OF ED,,,MI,"TENBRINK, JAMES",,1,,,,,0.85,,121301_19681104.pdf
MI,Detroit News,121301,1968,SUPREME COURT,,,MI,"O'HARA, MICHAEL D.",,1,,,,,0.92,,121301_19681104.pdf
MI,Detroit News,121301,1968,TRUSTEE,,MICHIGAN STATE,MI,"DIEHL, DAVID",,1,,,,,0.85,,121301_19681104.pdf
MI,Detroit News,121301,1968,TRUSTEE,,MICHIGAN STATE,MI,"ERNST, RICHARD",,1,,,,,0.78,OCR shows 'Richard ERI<7' — likely Ernst,121301_19681104.pdf
MI,Detroit News,121301,1968,TRUSTEE,,MICHIGAN STATE,MI,"HUFF, WARREN M.",,1,,,,,0.85,,121301_19681104.pdf
MI,Detroit News,121301,1968,VICE PRESIDENT,,,MI,"AGNEW, SPIRO T.",Republican,1,,,,ENDORSED,0.92,,121301_19681104.pdf
MI,Detroit News,121301,1970,ATTORNEY GENERAL,,,MI,"KELLEY, FRANK J.",Democrat,1,1,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,COURT OF APPEALS,1,WAYNE COUNTY,MI,"GILLIS, JOHN H.",,1,,,,,0.85,OCR shows 'JOHN H. GIL-' truncated,121301_19701102.pdf
MI,Detroit News,121301,1970,COURT OF APPEALS,2,OAKLAND/SOUTHEAST,MI,"DANHOF, ROBERT J.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"BORMAN, PAUL D.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"GREEN, FORREST F.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"KLEIN, BERNARD",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"NEITT, DAVID I.",,1,,,,,0.78,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"O'HARA, PATRICK",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"SIMMONS, RICHARD JR.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"STRAUS, KATHLEEN N.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"SULLIVAN, JOSEPH B.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,DELEGATE,,DETROIT CHARTER REVISION,MI,"TOOHEY, ROBERT E.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,GOVERNOR,,,MI,"MILLIKEN, WILLIAM G.",Republican,1,,1,,GOV. WILLIAM G. MILLIKEN — incumbent,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,GOVERNOR-WAYNE-STATE,,,MI,"HAYES, RAYMOND E.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,GOVERNOR-WAYNE-STATE,,,MI,"PINCUS, MAX J.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,JUDGE,,WAYNE COUNTY PROBATE,MI,"BASHARA, GEORGE N. JR.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,JUDGE,,WAYNE COUNTY CIRCUIT,MI,"BELL, EDWARD F.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,JUDGE,,DETROIT TRAFFIC COURT,MI,"HAGUE, WILLIAM C.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,JUDGE,,WAYNE COUNTY CIRCUIT,MI,"O'HAIR, JOHN D.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,JUDGE,,WAYNE COUNTY CIRCUIT,MI,"ROUMELL, THOMAS",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,REGENT,,U OF MICHIGAN,MI,"GOEBEL, PAUL G. JR.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,REGENT,,U OF MICHIGAN,MI,"SHULER, JACK H.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,SCHOOL BOARD,,DETROIT CENTRAL,MI,"GOLDEN, CORNELIUS L.",,1,,,,,0.78,OCR shows 'OD HTLy NELIUS L. GO-' — likely Cornelius L. Golden,121301_19701102.pdf
MI,Detroit News,121301,1970,SCHOOL BOARD,,DETROIT CENTRAL,MI,"SPITZ, SIDNEY",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,SCHOOL BOARD,,DETROIT CENTRAL,MI,"WOJCIK, CASS",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,SEC OF STATE,,,MI,"AUSTIN, RICHARD H.",Democrat,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,SENATOR,,,MI,NO ENDORSEMENT,,,,,,THE NEWS WITHHELD ITS U.S. SENATE ENDORSEMENT,0.95,Placeholder reflecting paper's explicit no-endorsement,121301_19701102.pdf
MI,Detroit News,121301,1970,STATE BOARD OF ED,,,MI,"GEAKE, R. ROBERT (DR.)",,1,,,,,0.85,,121301_19701102.pdf
MI,Detroit News,121301,1970,STATE BOARD OF ED,,,MI,"ROBINSON, DAVID",,1,,,,,0.85,,121301_19701102.pdf
MI,Detroit News,121301,1970,SUPREME COURT,,,MI,"DETHMERS, JOHN B.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,SUPREME COURT,,,MI,"PIGGINS, EDWARD S.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,TRUSTEE,,MICHIGAN STATE,MI,"DIEHL, DAVID D.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1970,TRUSTEE,,MICHIGAN STATE,MI,"ERNST, RICHARD D.",,1,,,,,0.92,,121301_19701102.pdf
MI,Detroit News,121301,1972,CITY COUNCIL,,DETROIT,MI,"HENDERSON, ERMA",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,CNTY CLERK,,WAYNE COUNTY,MI,"FRENZ, A. MICHAEL",,1,,,,,0.85,OCR partial; likely Frenz or similar,121301_19721105.pdf
MI,Detroit News,121301,1972,DA/PROSECUTOR,,WAYNE COUNTY,MI,"CAHALAN, WILLIAM L.",,1,1,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,DA/PROSECUTOR,,OAKLAND COUNTY,MI,"PLUNKETT, THOMAS G.",,1,,1,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,GOVERNOR-WAYNE-STATE,,,MI,"BRUCKER, WILBER M. JR.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,GOVERNOR-WAYNE-STATE,,,MI,"KEYDEL, KURT",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,1,,MI,"CONYERS, JOHN",Democrat,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,12,,MI,"SEROTKIN, DAVID",,1,,,,,0.78,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,13,,MI,"DIGGS, CHARLES C.",Democrat,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,14,,MI,"NEDZI, LUCIEN",Democrat,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,15,,MI,"FORD, WILLIAM D.",Democrat,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,16,,MI,"DINGELL, JOHN D.",Democrat,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,17,,MI,"GRIFFITHS, MARTHA W.",Democrat,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,18,,MI,"HUBER, ROBERT J.",Republican,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,19,,MI,"BROOMFIELD, WILLIAM S.",Republican,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,H,2,,MI,"ESCH, MARVIN L.",Republican,1,,1,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"BORMAN, SUSAN",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"BOWMAN, ARTHUR M.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"BOYLE, PATRICIA",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,WAYNE COUNTY CIRCUIT,MI,"BRENNAN, THOMAS J.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"BURDICK, IRWIN H.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"BYRD, FREDERICK E.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"CONNOR, MICHAEL",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"DIMAGGIO, ANDREW",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"GARDNER, SAMUEL C.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,OAKLAND COUNTY CIRCUIT,MI,"GILBERT, ALICE L.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"HATHAWAY, JAMES",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"HOBSON, DONALD L.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"KENT, GEORGE D.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"KOSCINSKI, ARTHUR J.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"LASTER, CLARENCE JR.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"LEONARD, DONALD S.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,OAKLAND COUNTY CIRCUIT,MI,"O'BRIEN, JOHN N.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"O'BRIEN, JOHN P.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,WAYNE COUNTY CIRCUIT,MI,"PIGGINS, EDWARD S.",,1,,,,,0.78,OCR fragment; only partial name visible,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT COMMON PLEAS,MI,"SZYMANSKI, HENRY J.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT RECORDER'S,MI,"TARNOW, ARTHUR",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,JUDGE,,DETROIT TRAFFIC COURT,MI,"WOOD, ANDREW C.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,PRESIDENT,,,MI,"NIXON, RICHARD M.",Republican,1,,1,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,REGENT,,U OF MICHIGAN,MI,"BAKER, DEANE",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,REGENT,,U OF MICHIGAN,MI,"LINDEMER, LAWRENCE B.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SCHOOL BOARD,,DETROIT CENTRAL,MI,"CAMPBELL, CAROL S.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SCHOOL BOARD,,DETROIT CENTRAL,MI,"MCDONALD, PATRICK A.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SCHOOL BOARD,,DETROIT CENTRAL,MI,"MCFADDEN, HERBERT F.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SENATOR,,,MI,"GRIFFIN, ROBERT P.",Republican,1,,1,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SHERIFF,,WAYNE COUNTY,MI,"LUCAS, WILLIAM",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SHERIFF,,OAKLAND COUNTY,MI,"SPREEN, JOHANNES F.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,STATE BOARD OF ED,,,MI,"SALAS, GUMECINDO",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,STATE BOARD OF ED,,,MI,"VANDATTE, EDMUND",,1,,,,,0.78,,121301_19721105.pdf
MI,Detroit News,121301,1972,SUPREME COURT,,,MI,"COLEMAN, MARY",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,SUPREME COURT,,,MI,"LEVIN, CHARLES L.",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,TRUSTEE,,MICHIGAN STATE,MI,"DOWNS, TOM",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,TRUSTEE,,MICHIGAN STATE,MI,"RADCLIFFE, AUBREY",,1,,,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1972,VICE PRESIDENT,,,MI,"AGNEW, SPIRO T.",Republican,1,,1,,,0.92,,121301_19721105.pdf
MI,Detroit News,121301,1974,CNTY COMM,,OAKLAND COUNTY EXECUTIVE,MI,"MURPHY, DANIEL T.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,1,EXISTING JUDGESHIPS,MI,"BASHARA, GEORGE N. JR.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,1,EXISTING JUDGESHIPS,MI,"BRENNAN, VINCENT J.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,1,NEW JUDGESHIPS,MI,"MAHER, RICHARD M.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,1,NEW JUDGESHIPS,MI,"SULLIVAN, JOSEPH A.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,2,EXISTING JUDGESHIPS,MI,"BRONSON, S. JEROME",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,2,NEW JUDGESHIPS,MI,"CAVANAGH, MICHAEL F.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,2,EXISTING JUDGESHIPS,MI,"DANHOF, ROBERT H.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,COURT OF APPEALS,2,NEW JUDGESHIPS,MI,"KAUFMAN, BERNARD L.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,GOVERNOR,,,MI,"MILLIKEN, WILLIAM G.",Republican,1,,1,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,GOVERNOR-WAYNE-STATE,,,MI,"STOCKMEYER, NORMAN OTTO",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,GOVERNOR-WAYNE-STATE,,,MI,"WALKER, FRANK B.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,1,,MI,"GIRARDOT, WALTER F.",,1,,,,,0.85,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,13,,MI,"DIGGS, CHARLES C. JR.",Democrat,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,14,,MI,"NEDZI, LUCIEN N.",Democrat,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,15,,MI,"FORD, WILLIAM D.",Democrat,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,16,,MI,"DINGELL, JOHN D.",Democrat,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,17,,MI,"BRODHEAD, WILLIAM M.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,18,,MI,"HUBER, ROBERT J.",Republican,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,19,,MI,"BROOMFIELD, WILLIAM S.",Republican,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,2,,MI,"ESCH, MARVIN L.",Republican,1,,1,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,5,,MI,"GOEBEL, PAUL G. JR.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,H,8,,MI,"SPARLING, JAMES M. JR.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE COUNTY JUVENILE,MI,"BARSAMIAN, Y. GLADYS",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"BAUM, VICTOR J.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT NEW,MI,"BURDICK, IRWIN H.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"CANHAM, JAMES N.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT NEW,MI,"CONLEY, JOHN J.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE COMMON PLEAS,MI,"CONNOLLY, JOHN W.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S CRIMINAL,MI,"CONNOR, MICHAEL J.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT NEW,MI,"DUNN, RICHARD D.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S CRIMINAL,MI,"EVANS, ROBERT L.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"FITZGERALD, NEAL",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S CRIMINAL,MI,"FORD, GERALDINE BLEDSOE",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S CRIMINAL,MI,"GILLIS, JOSEPH A.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE COMMON PLEAS,MI,"GIOVAN, WILLIAM J.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,OAKLAND COUNTY PROBATE,MI,"GRANT, BARRY M.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT NEW,MI,"GRIBBS, ROMAN S.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE COMMON PLEAS,MI,"HOOD, HAROLD",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"KAUFMAN, CHARLES",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"KIRWAN, JOHN R.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"MONTANTE, JAMES",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"O'HAIR, JOHN D.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S CRIMINAL,MI,"OLSEN, SAMUEL H.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S CRIMINAL,MI,"ROBERSON, DALTON A.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE COMMON PLEAS,MI,"RODGERS, JULIAN P. JR.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"ROUMELL, THOMAS",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,DETROIT RECORDER'S TRAFFIC,MI,"SILVERMAN, LAWRENCE D.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE COUNTY JUVENILE,MI,"SIMPSON, SAMUEL L.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT EXISTING,MI,"SPIVAK, PETER B.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,JUDGE,,WAYNE CIRCUIT NEW,MI,"SULLIVAN, JOSEPH B.",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,REGENT,,U OF MICHIGAN,MI,"PARKER, DONA SCOTT",,1,,,,,0.92,,121301_19741103.pdf
MI,Detroit News,121301,1974,REGENT,,U OF MICHIGAN,MI,"POWER, SARAH GODDARD",,1,,,,,0.78,OCR shows 'Power' or similar,121301_19741103.pdf
MI,Detroit News,121301,1974,SCHOOL BOARD,,DETROIT,MI,"QUINN, LONGWORTH D. JR.",,1,,,,,0.92,,121301_19741103.pdf
