state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,5,OREGON STATE MEASURE NO. 5 - SETS SIX AS MINIMUM JURY SIZE,1,,0.95
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,6,OREGON STATE MEASURE NO. 6 - BROADENS ELIGIBILITY FOR VETERANS' LOANS,1,,0.95
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,7,OREGON STATE MEASURE NO. 7 - REPEALS GOVERNORS' RETIREMENT ACT,0,,0.95
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,8,OREGON STATE MEASURE NO. 8 - CHANGES SUCCESSION TO GOVERNOR'S OFFICE,1,,0.95
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,9,OREGON STATE MEASURE NO. 9 - BANS PROPERTY TAX FOR SCHOOL OPERATION,0,,0.95
OR,Albany Democrat-Herald,138300,1972,OR,BOND,GRANDPRAIRIE-BOND,GRAND PRAIRIE WATER DISTRICT - CONSTRUCTION BONDS,1,,0.92
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,GRANDPRAIRIE-TAXBASE,GRAND PRAIRIE WATER DISTRICT - NEW TAX BASE,1,,0.92
OR,Albany Democrat-Herald,138300,1972,OR,BALLOT MEASURE,SWEET-HOME-ANNEX,SWEET HOME EASTERN AREA ANNEXATION,1,,0.92
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,1,BALLOT MEASURE 1,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,10,BALLOT MEASURE 10,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,11,BALLOT MEASURE 11,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,12,BALLOT MEASURE 12,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,13,BALLOT MEASURE 13,0,VOTE NO,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,14,BALLOT MEASURE 14,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,15,BALLOT MEASURE 15,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,2,BALLOT MEASURE 2,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,3,BALLOT MEASURE 3,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,4,BALLOT MEASURE 4,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,5,BALLOT MEASURE 5,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,TAX,51,ALBANY TAX BASE,1,VOTE YES; ALBANY TAX BASE,0.9
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,6,BALLOT MEASURE 6,0,VOTE NO,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,7,BALLOT MEASURE 7,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,8,BALLOT MEASURE 8,1,VOTE YES,0.85
OR,Albany Democrat-Herald,138300,1974,OR,BALLOT MEASURE,9,BALLOT MEASURE 9,0,VOTE NO,0.85
OR,Albany Democrat-Herald,138300,1976,OR,TAX,,SWEET HOME CITY TAX BASE,1,VOTE YES,0.95
OR,Albany Democrat-Herald,138300,1976,OR,TAX,,LEBANON CITY TAX LEVY,1,VOTE YES,0.95
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,1,ALLOWS LAST LEGISLATIVE BILL SIGNED TO BECOME LAW,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,10,REPEALS STATE LAND-USE PLANNING STATUTES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,11,BANS FLUORIDATION OF COMMUNITY WATER SUPPLIES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,12,REPEALS STATE INTERGOVERNMENTAL COOPERATION STATUTES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,TAX,16,LINN-BENTON COMMUNITY COLLEGE TAX BASE,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1976,OR,TAX,19,BENTON COUNTY PARKS LEVY,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,2,ALLOWS LEGISLATURE TO SET NEW LOCAL ELECTION DATES,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,3,REDUCES MINIMUM AGE FOR LEGISLATIVE SERVICE TO 18 YEARS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BOND,39,"BENTON CONSTRUCTION BONDS, LAW ENFORCEMENT BUILDING",1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,4,REPEALS EMERGENCY SUCCESSION PROVISIONS IN EVENT OF NUCLEAR ATTACK,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,5,ALLOWS OREGON LEGISLATURE TO CALL ITSELF INTO SPECIAL SESSION,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,6,LEGALIZES CHURCH AND FRATERNAL ORGANIZATION BINGO,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,7,PROVIDES PARTIAL PUBLIC FUNDING OF STATE ELECTION CAMPAIGNS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1976,OR,TAX,8,INCREASES GASOLINE TAX TO PROVIDE MORE MONEY FOR STATE ROAD REPAIRS,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1976,OR,BALLOT MEASURE,9,REGULATES NEW NUCLEAR POWER PLANTS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,REFERENDUM,,ALBANY UNION HIGH SCHOOL DISTRICT UNIFICATION,1,VOTE YES,0.95
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,1,APPELLATE JUDGE SELECTION BY APPOINTMENT AND VOTERS' CONFIRMATION,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,10,CANCELS EXISTING LAND-USE GOALS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,TAX,11,PROVIDES FOR STATE PAYMENT OF ONE-HALF OF PROPERTY TAX ON HOMES,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1978,OR,REFERENDUM,12,ADVISORY QUESTION ON BALANCED FEDERAL BUDGET,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,2,AUTHORIZES SENATE CONFIRMATION OF GOVERNOR'S APPOINTMENTS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,TAX,3,DOUBLES MOTOR-VEHICLE LICENSE FEES AND INCREASES WEIGHT-MILE TAXES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,4,EASES FORMATION OF PEOPLE'S UTILITY DISTRICTS AND DOES AWAY WITH VARIOUS REQUIREMENTS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,5,AUTHORIZES TECHNICIANS TO SELL DENTURES DIRECTLY TO PUBLIC AFTER DENTIST'S EXAMINATION,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1978,OR,TAX,6,LIMITS PROPERTY TAXES TO 1.5 PERCENT OF PROPERTY VALUE,0,DON'T VOTE ON THIS,0.9
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,7,BANS STATE PAYMENTS FOR ABORTIONS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,8,RESTORES DEATH PENALTY FOR CERTAIN MURDERS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1978,OR,BALLOT MEASURE,9,LIMITS THE ALLOWABLE RATE BASE FOR UTILITIES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1980,OR,BOND,,LINN COUNTY JUSTICE CENTER BOND ISSUE,1,VOTE YES; COUNTY CLEARLY NEEDS A NEW JAIL,0.95
OR,Albany Democrat-Herald,138300,1980,OR,TAX,,LINN-BENTON COMMUNITY COLLEGE TAX BASE,1,VOTE YES; ADDITIONAL FUNDS NEEDED FOR VOCATIONAL INSTRUCTION,0.95
OR,Albany Democrat-Herald,138300,1980,OR,TAX,,GREATER ALBANY PUBLIC SCHOOLS TAX BASE,1,VOTE YES; AVOID NEED FOR POSSIBLY SEVERAL TAX ELECTIONS NEXT YEAR,0.95
OR,Albany Democrat-Herald,138300,1980,OR,REFERENDUM,,LINN COUNTY PEOPLE'S UTILITY DISTRICT,0,VOTE NO; DISTRICT CANNOT GUARANTEE LOWER RATES,0.95
OR,Albany Democrat-Herald,138300,1980,OR,BOND,,BENTON COUNTY BIKE PATH BOND ISSUE,0,VOTE NO; PROPERTY TAX SHOULD NOT BE BURDENED WITH ADDITIONAL FUNCTIONS,0.95
OR,Albany Democrat-Herald,138300,1980,OR,BALLOT MEASURE,1,SUPERINTENDENT OF PUBLIC INSTRUCTION APPOINTED BY GOVERNOR INSTEAD OF ELECTED,0,VOTE NO; SYSTEM WORKS WELL,1.0
OR,Albany Democrat-Herald,138300,1980,OR,BALLOT MEASURE,2,MENTALLY HANDICAPPED PERSONS HAVE FULL VOTING RIGHTS UNLESS DECLARED INCOMPETENT,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1980,OR,TAX,3,TAXES ON EXTRACTION OF OIL OR NATURAL GAS LIMITED TO 6 PERCENT AND DEDICATED TO COMMON SCHOOL FUND,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1980,OR,TAX,4,STATE GAS TAX RAISED FROM 7 TO 9 CENTS PER GALLON,1,VOTE YES; STATE NEEDS THE MONEY TO KEEP UP OUR ROADS,1.0
OR,Albany Democrat-Herald,138300,1980,OR,BALLOT MEASURE,5,CERTAIN KINDS OF ANIMAL TRAPS BANNED,0,VOTE NO; SHOULD CONTINUE TO ALLOW RANCHERS AND WILDLIFE MANAGERS TO CONTROL PREDATORS,1.0
OR,Albany Democrat-Herald,138300,1980,OR,TAX,6,PROPERTY TAXES LIMITED TO 1 PERCENT OF 1977 VALUES,0,VOTE NO; MEASURE WOULD DESTROY LOCAL GOVERNMENT,1.0
OR,Albany Democrat-Herald,138300,1980,OR,BALLOT MEASURE,7,VOTER APPROVAL AND EXISTENCE OF WASTE-DISPOSAL FACILITY REQUIRED BEFORE NUCLEAR PLANTS LICENSED,0,VOTE NO; PROPOSAL WOULD ELIMINATE AN ENERGY OPTION,1.0
OR,Albany Democrat-Herald,138300,1980,OR,BOND,8,STATE AUTHORIZED TO SELL BONDS TO ADD PRISON SPACE,1,VOTE YES; MUST PROVIDE ADEQUATE PRISONS,1.0
OR,Albany Democrat-Herald,138300,1982,OR,TAX,,ALBANY 1-CENT-A-GALLON FUEL TAX FOR STREET MAINTENANCE,1,VOTE YES; WOULD HELP CITY KEEP UP WITH STREET MAINTENANCE,0.95
OR,Albany Democrat-Herald,138300,1982,OR,TAX,,GREATER ALBANY PUBLIC SCHOOL DISTRICT TAX BASE,0,VOTE NO; PROPOSAL OF MORE THAN $17 MILLION WOULD REPRESENT TOO MUCH OF A TAX INCREASE,0.95
OR,Albany Democrat-Herald,138300,1982,OR,TAX,1,ALLOW TAX BASES TO INCREASE IN PROPORTION TO NEW CONSTRUCTION BUT NOT DECREASE IF ASSESSED VALUE LOST,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1982,OR,BALLOT MEASURE,2,WOULD ALLOW GOVERNOR MORE TIME TO CONSIDER AVALANCHE OF BILLS AT END OF LEGISLATIVE SESSION,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1982,OR,TAX,3,PROPERTY TAX RELIEF FOR HOMEOWNERS AND BUSINESSES,0,VOTE NO; MEASURE'S DRASTIC TRIM WOULD BE TOO HARMFUL TO LOCAL GOVERNMENT,1.0
OR,Albany Democrat-Herald,138300,1982,OR,BALLOT MEASURE,4,PUMPING GAS,1,VOTE YES; PUMPING GAS IS NOT AS DANGEROUS AS THE EXISTING LAW CLAIMS,1.0
OR,Albany Democrat-Herald,138300,1982,OR,BALLOT MEASURE,5,NUCLEAR FREEZE EXPRESSING SENSIBLE SENTIMENT,1,VOTE YES; THE WORLD HAS ENOUGH NUCLEAR WEAPONS,1.0
OR,Albany Democrat-Herald,138300,1982,OR,BALLOT MEASURE,6,STATE'S SYSTEM OF REGULATING LAND-USE MATTERS,0,VOTE NO; LAND-USE MATTERS NEED FIXING NOT DESTROYING,1.0
OR,Albany Democrat-Herald,138300,1984,OR,BALLOT MEASURE,1,CHANGES RECALL REQUIREMENTS,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1984,OR,TAX,2,LIMITS PROPERTY TAXES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1984,OR,BALLOT MEASURE,3,CREATES A CITIZENS' UTILITY BOARD,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1984,OR,AMENDMENT,4,AMENDS THE CONSTITUTION TO ALLOW A LOTTERY,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1984,OR,BALLOT MEASURE,5,SETS FORTH OPERATIONS OF A LOTTERY,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1984,OR,AMENDMENT,6,AMENDS CONSTITUTION TO ALLOW CAPITAL PUNISHMENT,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1984,OR,BALLOT MEASURE,7,STATUTE REQUIRING CAPITAL PUNISHMENT OR LIFE IN PRISON,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1984,OR,BALLOT MEASURE,8,"CHANGES LAWS ON POLICE POWERS, TRIALS",1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1984,OR,BALLOT MEASURE,9,RELATES TO DISPOSAL OF WASTE CONTAINING NATURALLY OCCURRING RADIOACTIVE ISOTOPES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BOND,,"ALBANY CITY BOND ISSUE OF $800,000 FOR EXPANSION OF SENIOR CENTER",0,VOTE NO,0.95
OR,Albany Democrat-Herald,138300,1986,OR,TAX,,LINN BENTON COMMUNITY COLLEGE TAX BASE,1,VOTE YES,0.95
OR,Albany Democrat-Herald,138300,1986,OR,TAX,,CENTRAL LINN SCHOOL DISTRICT TAX BASE,1,VOTE YES,0.95
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,1,DELETES CONSTITUTIONAL REQUIREMENT THAT SECRETARY OF STATE LIVE IN SALEM,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,10,REVISES LAWS TO GIVE CRIME VICTIMS MORE RIGHTS IN COURT AND MAKES OTHER CHANGES,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1986,OR,AMENDMENT,11,CONSTITUTIONAL AMENDMENT FOR A PARTIAL HOMESTEAD EXEMPTION FROM PROPERTY TAXES,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,TAX,12,CHANGES STATE INCOME TAX RATES TO RAISE REVENUE TO PAY FOR MEASURE 11,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,AMENDMENT,13,CONSTITUTIONAL AMENDMENT FOR A 20-DAY PRE-ELECTION VOTER-REGISTRATION CUTOFF,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,14,CLOSES TROJAN NUCLEAR POWER PLANT UNTIL A PERMANENT FEDERAL WASTE REPOSITORY FOR HIGH-LEVEL COMMERCIAL NUCLEAR WASTES IS LICENSED,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,15,"DEFINES AS RADIOACTIVE WASTE SOME 90,000 CUBIC YARDS OF LIME WASTE SLUDGE STORED AT TELEDYNE WAH CHANG ALBANY",0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,16,PROHIBITS OREGON COMPANIES FROM MAKING COMPONENTS FOR NUCLEAR WEAPONS AFTER 1989; PROVIDES TAX CREDIT FOR CONVERSION TO OTHER PRODUCTS,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,AMENDMENT,2,CONSTITUTIONAL AMENDMENT REVISES LEGISLATIVE REAPPORTIONMENT PROCEDURES AFTER FEDERAL CENSUS,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1986,OR,AMENDMENT,3,CONSTITUTIONAL AMENDMENT ALLOWS CHARITIES AND SIMILAR GROUPS TO HAVE RAFFLES,1,VOTE YES,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,4,REPLACES PUBLIC UTILITY COMMISSIONER WITH A THREE-MEMBER BOARD,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,BALLOT MEASURE,5,LEGALIZES PRIVATE POSSESSION AND GROWING OF MARIJUANA FOR PERSONAL USE,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,AMENDMENT,6,CONSTITUTIONAL AMENDMENT BANS STATE FUNDING OF ABORTIONS EXCEPT TO PREVENT MOTHER'S DEATH,0,VOTE NO,1.0
OR,Albany Democrat-Herald,138300,1986,OR,AMENDMENT,7,CONSTITUTIONAL AMENDMENT FOR 5 PERCENT SALES TAX TO FUND SCHOOLS AND 1.5 PERCENT PROPERTY TAX LIMIT,1,VOTE YES,1.0
