state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
DC,Washington Post,107050,2004,MD,BOND,E,Prince George's Question E - Bonds,1,Yes,0.9
DC,Washington Post,107050,2004,MD,REFERENDUM,F,Prince George's Question F - Barring district members of council from at-large seats after term limits,1,Yes,0.9
DC,Washington Post,107050,2004,MD,REFERENDUM,H,Prince George's Question H - Adding two at-large seats to council,1,Yes,0.9
DC,Washington Post,107050,2004,VA,AMENDMENT,1,Virginia Amendment Proposal No. 1 - Filling vacancies after decennial redistricting,1,Yes,0.92
DC,Washington Post,107050,2004,VA,AMENDMENT,2,Virginia Amendment Proposal No. 2 - Expanding line of succession to governor,1,Yes,0.92
DC,Washington Post,107050,2004,VA,BOND,1,"Arlington bond referendum 1 - Local parks/recreation, transportation, Metro, public schools",1,Yes,0.9
DC,Washington Post,107050,2004,VA,BOND,2,Arlington bond referendum 2,1,Yes,0.9
DC,Washington Post,107050,2004,VA,BOND,3,Arlington bond referendum 3,1,Yes,0.9
DC,Washington Post,107050,2004,VA,BOND,4,Arlington bond referendum 4,1,Yes,0.9
DC,Washington Post,107050,2004,VA,BOND,,"Fairfax County bond referendums (4) - Human services, library, parks, transportation",1,Yes,0.9
DC,Washington Post,107050,2005,VA,BOND,,Fairfax County School Bond $246.3 million for new elementary school and renovations,1,Yes,0.92
DC,Washington Post,107050,2005,VA,BOND,,Loudoun County nine bond proposals - schools and fire station,1,Yes,0.92
DC,Washington Post,107050,2006,MD,REFERENDUM,1,MD appellate judicial nominee 1,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,2,MD appellate judicial nominee 2,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,3,MD appellate judicial nominee 3,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,4,MD appellate judicial nominee 4,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,5,MD appellate judicial nominee 5,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,6,MD appellate judicial nominee 6,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,7,MD appellate judicial nominee 7,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,1,MD Ballot Question 1,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,2,MD Ballot Question 2,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,3,MD Ballot Question 3,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,4,MD Ballot Question 4,0,No,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,A,Montgomery County Question A,0,No,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,B,Montgomery County Question B,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,A,Prince George's Question A,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,B,Prince George's Question B,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,C,Prince George's Question C,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,D,Prince George's Question D,0,No,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,E,Prince George's Question E,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,F,Prince George's Question F,0,No,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,G,Prince George's Question G,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,H,Prince George's Question H,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,I,Prince George's Question I,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,J,Prince George's Question J,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,K,Prince George's Question K,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,L,Prince George's Question L,1,Yes,0.9
DC,Washington Post,107050,2006,MD,REFERENDUM,M,Prince George's Question M,1,Yes,0.9
DC,Washington Post,107050,2006,VA,AMENDMENT,1,Virginia Ballot Question 1 (Marriage amendment),0,No,0.9
DC,Washington Post,107050,2006,VA,AMENDMENT,2,Virginia Ballot Question 2,1,Yes,0.9
DC,Washington Post,107050,2006,VA,AMENDMENT,3,Virginia Ballot Question 3,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,1,Prince William County bond Question 1,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,2,Prince William County bond Question 2,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,3,Prince William County bond Question 3,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,1,Arlington bond referendum 1,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,2,Arlington bond referendum 2,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,3,Arlington bond referendum 3,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,4,Arlington bond referendum 4,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,5,Arlington bond referendum 5,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,1,Fairfax County bond Question 1,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,2,Fairfax County bond Question 2,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,1,Loudoun County bond Question 1,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,2,Loudoun County bond Question 2,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,3,Loudoun County bond Question 3,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,4,Loudoun County bond Question 4,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,5,Loudoun County bond Question 5,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,6,Loudoun County bond Question 6,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,7,Loudoun County bond Question 7,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,8,Loudoun County bond Question 8,1,Yes,0.9
DC,Washington Post,107050,2006,VA,BOND,9,Loudoun County bond Question 9,1,Yes,0.9
DC,Washington Post,107050,2007,VA,BOND,,Fairfax school construction bond,1,Vote yes,0.9
DC,Washington Post,107050,2007,VA,BOND,,Fairfax transit bond,1,Vote yes,0.9
DC,Washington Post,107050,2007,VA,BOND,,Loudoun school land bond,1,Vote yes,0.9
DC,Washington Post,107050,2007,VA,BOND,,"Prince William bonds (fire, rescue, sheriff's stations, schools, community centers, library)",1,Vote yes,0.9
DC,Washington Post,107050,2008,MD,REFERENDUM,1,MD early voting,1,Yes,0.9
DC,Washington Post,107050,2008,MD,REFERENDUM,2,MD slots,0,No,0.9
DC,Washington Post,107050,2008,MD,PUBLIC QUESTION,A,Montgomery: repeal of legally ineffective provisions,1,Yes,0.9
DC,Washington Post,107050,2008,MD,PUBLIC QUESTION,B,Montgomery: property tax limit,0,No,0.9
DC,Washington Post,107050,2008,MD,BOND,A,Prince George's bond referendum A,1,Yes,0.85
DC,Washington Post,107050,2008,MD,BOND,B,Prince George's bond referendum B,1,Yes,0.85
DC,Washington Post,107050,2008,MD,BOND,C,Prince George's bond referendum C,1,Yes,0.85
DC,Washington Post,107050,2008,MD,BOND,D,Prince George's bond referendum D,1,Yes,0.85
DC,Washington Post,107050,2008,MD,BOND,E,Prince George's bond referendum E,1,Yes,0.85
DC,Washington Post,107050,2008,MD,PUBLIC QUESTION,F,Prince George's: telecommunications service sales and use tax,1,Yes,0.9
DC,Washington Post,107050,2008,MD,PUBLIC QUESTION,G,Prince George's: extension of time for notice of public hearing on a bill,1,Yes,0.9
DC,Washington Post,107050,2008,VA,REFERENDUM,,Arlington Redevelopment and Housing Authority,0,No,0.9
DC,Washington Post,107050,2008,VA,BOND,,"Arlington bonds (Metro, Community Infrastructure, Utilities, Schools)",1,Yes,0.9
DC,Washington Post,107050,2008,VA,REFERENDUM,,Loudoun Food and Beverage Tax,1,Yes,0.9
DC,Washington Post,107050,2008,VA,BOND,,"Loudoun bonds (Fire/Rescue, Ashburn/Dulles schools)",1,Yes,0.9
DC,Washington Post,107050,2008,VA,BOND,,Fairfax Parks and Park Facilities bond,1,Yes,0.9
DC,Washington Post,107050,2009,VA,BOND,,Fairfax County School Construction Bond,1,Yes,0.9
DC,Washington Post,107050,2010,DC,PUBLIC QUESTION,1,DC: Election of Attorney General,0,No,0.9
DC,Washington Post,107050,2010,MD,PUBLIC QUESTION,1,MD: Constitutional Convention,0,Against,0.9
DC,Washington Post,107050,2010,MD,PUBLIC QUESTION,A,Montgomery: Ambulance fees,1,For,0.9
DC,Washington Post,107050,2010,VA,PUBLIC QUESTION,1,VA: Local Property Tax Relief,1,Yes,0.9
DC,Washington Post,107050,2010,VA,PUBLIC QUESTION,2,VA: Disabled Veteran Property Tax Exemption,1,Yes,0.9
DC,Washington Post,107050,2010,VA,PUBLIC QUESTION,3,VA: Increase Rainy Day Fund,1,Yes,0.9
DC,Washington Post,107050,2014,DC,PUBLIC QUESTION,71,DC: Legalization of marijuana,0,No,0.9
DC,Washington Post,107050,2014,MD,PUBLIC QUESTION,1,MD: Transportation Trust Fund,1,Yes,0.9
DC,Washington Post,107050,2014,MD,PUBLIC QUESTION,J,Prince George's: extending county council and executive term limits,1,Yes,0.9
DC,Washington Post,107050,2018,MD,PUBLIC QUESTION,1,MD: Require all tax revenue from casinos earmarked for K-12 public schools,0,No,0.9
DC,Washington Post,107050,2018,MD,PUBLIC QUESTION,2,MD: Allow same-day voter registration on Election Day,1,Yes,0.9
DC,Washington Post,107050,2020,MD,PUBLIC QUESTION,1,MD: Empower General Assembly to shift budget spending priorities,1,Yes,0.9
DC,Washington Post,107050,2020,MD,PUBLIC QUESTION,2,MD: Legalize sports and event betting,1,Yes,0.9
DC,Washington Post,107050,2020,MD,PUBLIC QUESTION,A,Montgomery: Shift property tax receipts cap to property tax rate cap,0,No,0.9
DC,Washington Post,107050,2020,MD,PUBLIC QUESTION,B,Montgomery: Lock in current cap on inflation-linked property tax receipts,0,No,0.9
DC,Washington Post,107050,2020,MD,PUBLIC QUESTION,C,Montgomery: Expand County Council to 11 members,0,No,0.9
DC,Washington Post,107050,2020,MD,PUBLIC QUESTION,D,Montgomery: Shift to nine district seats County Council,0,No,0.9
DC,Washington Post,107050,2020,VA,AMENDMENT,1,VA: Bipartisan commission on legislative and congressional redistricting,1,Yes,0.9
