state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,normalization_confidence,match_confidence,overall_confidence,input_mode,source_file,filename,flag
PA,York Daily Record,142651,1988,AUDITOR,,,PA,"BAILEY, DON",Democrat,0,1,,,BLEW HIS MOST SIGNIFICANT MISSION; FOUR YEARS OF EXPERIENCE BECAME INSIGNIFICANT; EMPLOYEES BOUGHT JOBS,0.85,First name 'Don' inferred from PA Aud Gen 1984-88 history,,,,pdf,,142651_19881103,
PA,York Daily Record,142651,1988,PRESIDENT,,,PA,"BUSH, GEORGE H. W.",Republican,1,,,,ENDORSED PER 2008 RETROSPECTIVE LISTING; 1988 WRAP-UP CLIPPING OCR UNREADABLE,0.75,Inferred from 2008 retrospective (142651_20081025) which explicitly listed prior York Daily Record presidential endorsements; the 1988-11-04 wrap-up clipping itself was OCR-unreadable,,,,pdf,,142651_19881104,
PA,York Daily Record,142651,1990,GOVERNOR,,,PA,"CASEY, ROBERT P.",Democrat,1,1,,,DONE A GOOD JOB ON BALANCE; DESERVES OPPORTUNITY TO CONTINUE PROGRAM,0.92,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,GOVERNOR,,,PA,"HAFER, BARBARA",Republican,0,,,,AUDITOR GENERAL CHALLENGER,0.85,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE SENATOR,,,PA,"BORTNER, MICHAEL E.",Democrat,1,,,,BETTER SERVED CONSTITUENTS ON ENVIRONMENTAL AND POCKETBOOK ISSUES,0.92,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE SENATOR,,,PA,"DORR, DONALD W.",Republican,0,,,,OPPONENT IN STATE SENATE RACE,0.85,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,94,,PA,"WILLS, BARBARA",Democrat,1,,,,AGENDA SEEMS MORE IN STEP WITH BROADER ELECTORATE,0.9,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,94,,PA,"SNYDER, GREGORY",Republican,0,,1,,REPUBLICAN INCUMBENT,0.85,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,,,,"EXPERIENCE IN STATE GOVERNMENT, AGE AND LIFE EXPERIENCE GIVE HIM THE EDGE",0.92,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,95,,PA,"SUMMERS, MICHAEL",Republican,0,,,,FINANCIAL PLANNER OPPONENT,0.82,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,,,EXPERIENCE AS AIDE TO RETIRING SEN. RALPH HESS IS HIS GREATEST ADVANTAGE,0.9,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,193,,PA,"BEELER, RON",Democrat,0,,,,PENN TOWNSHIP PRESIDENT COMMISSIONER,0.82,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,199,,PA,"BROUJOS, JOHN",Democrat,1,1,,,DONE WELL FOR CONSTITUENTS OVER FOUR TERMS,0.92,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1990,STATE REP,199,,PA,"TURO, RON",Republican,0,,,,REPUBLICAN ATTORNEY OPPONENT,0.82,,,,,pdf,,142651_19901104,
PA,York Daily Record,142651,1992,PRESIDENT,,,PA,"CLINTON, BILL",Democrat,1,,,,BEST HOPE; FRESH IDEAS AND NEW GENERATION OF LEADERSHIP; PLANS TO CUT DEFICIT BY HALF SEEM REALISTIC,0.95,,,,,pdf,,142651_19921025,
PA,York Daily Record,142651,1992,PRESIDENT,,,PA,"BUSH, GEORGE H. W.",Republican,0,,1,,NOT A COLLABORATIVE PRESIDENT; MANAGED FROM CRISIS TO CRISIS; FAILED LEADERSHIP,0.92,,,,,pdf,,142651_19921025,
PA,York Daily Record,142651,1992,PRESIDENT,,,PA,"PEROT, ROSS",Independent,0,,,,AUTOCRATIC STYLE; OFFERS LITTLE SPECIFICITY ON ANY ISSUE EXCEPT THE DEFICIT,0.88,,,,,pdf,,142651_19921025,
PA,York Daily Record,142651,1992,VICE PRESIDENT,,,PA,"GORE, AL",Democrat,1,,,,FIRST CHOICE FOR SECOND PLACE; CORRECT ON NEW TECHNOLOGIES AND ENVIRONMENTAL RESPONSIBILITY,0.92,,,,,pdf,,142651_19921025,
PA,York Daily Record,142651,1992,VICE PRESIDENT,,,PA,"QUAYLE, DAN",Republican,0,,1,,WEAKNESSES ARE WELL DOCUMENTED,0.88,,,,,pdf,,142651_19921025,
PA,York Daily Record,142651,1992,VICE PRESIDENT,,,PA,"STOCKDALE, JAMES",Independent,0,,,,DOES NOT APPEAR QUALIFIED FOR THE POSITION,0.85,,,,,pdf,,142651_19921025,
PA,York Daily Record,142651,1992,SENATOR,,,PA,"SPECTER, ARLEN",Republican,1,,1,,MODERATE AND THOUGHTFUL REPUBLICAN; HAS REPRESENTED PENNSYLVANIA WELL,0.93,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,SENATOR,,,PA,"YEAKEL, LYNN",Democrat,0,,,,"DISAPPOINTED WITH UNREFINED, 1960S LIBERAL VIEW AND LACK OF SOPHISTICATION",0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,H,19,,PA,"KILKER, PAUL",Democrat,1,,,,U.S. HOUSE NEEDS NEW MANAGEMENT TEAM; KILKER HAS DEVOTED LIFE TO TURNING AROUND FAILING BUSINESSES,0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,AUDITOR,,,PA,"LEWIS, CRAIG",Democrat,1,,,,DEMOCRATIC HEAD OF APPROPRIATIONS; ONE OF THE MOST IMPRESSIVE CANDIDATES,0.93,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,ATTORNEY GENERAL,,,PA,"PREATE, ERNIE",Republican,1,,1,,EXPERIENCED PROSECUTOR; DESERVES FOUR MORE YEARS,0.92,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,TREASURER,,,PA,"KNOLL, CATHERINE BAKER",Democrat,1,1,,,IMPROVED OPERATIONS IN TREASURER'S OFFICE; THE BETTER OF THE TWO CANDIDATES,0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE SENATOR,13,,PA,"ARMSTRONG, GIBSON E.",Republican,1,,1,,SPEAKS MORE KNOWLEDGEABLY AND REASONABLY ON ISSUES THAN HIS OPPONENT,0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE SENATOR,31,,PA,"FOWLER, ROBERT H.",Democrat,1,,,,BACKGROUND OF STARTING AND OPERATING SUCCESSFUL BUSINESSES,0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,92,,PA,"BRENNER, JOHN",Democrat,1,,,,IMPRESSIVE YOUNG DEMOCRAT; CHOICE OVER LONG-TERM REPUBLICAN INCUMBENT WITH PENCHANT FOR PERKS,0.92,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,93,,PA,"WAUGH, MICHAEL",Republican,1,,,,MAN LIKELIEST TO BE THE MOST EFFECTIVE AND SUCCESSFUL LEGISLATOR,0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,,,SINGING AN AGREEABLE TUNE OF COOPERATION,0.9,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,BRIGHT LIGHT IN HARRISBURG DURING FIRST TWO YEARS; INTELLIGENT APPROACH TO ISSUES,0.92,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,1,,"BRIGHT, THOUGHTFUL; DEDICATED TO REDUCING COST OF STATE GOVERNMENT",0.92,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,196,,PA,"PLATTS, TODD",Republican,1,,,,YOUNG ATTORNEY ABLE TO QUICKLY STEP INTO AN EFFECTIVE LEGISLATIVE ROLE,0.92,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1992,STATE REP,199,,PA,"MASLAND, ALBERT",Republican,1,,,,MORE FISCALLY CONSERVATIVE; ENDORSED BY THE SLIMMEST OF MARGINS,0.88,,,,,pdf,,142651_19921101,
PA,York Daily Record,142651,1994,GOVERNOR,,,PA,"SINGEL, MARK",Democrat,1,,,,"PROGRAMS, PRIORITIES AND IDEAS SEEM FIRMER AND BETTER; IDENTIFIED TRANSPORTATION AND EDUCATION AS IMPORTANT",0.92,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,GOVERNOR,,,PA,"RIDGE, TOM",Republican,0,,,,REPUBLICAN CONGRESSMAN OPPONENT,0.85,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,SENATOR,,,PA,"WOFFORD, HARRIS",Democrat,1,1,,,PROFESSORIAL INCUMBENT; SPENT LIFETIME DEMONSTRATING HE CARES ABOUT PEOPLE; SAFER CHOICE,0.92,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,SENATOR,,,PA,"SANTORUM, RICK",Republican,0,,,,I'VE GOT MINE ATTITUDE; INFATUATION WITH TRICKLE-DOWN ECONOMICS,0.9,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE SENATOR,28,,PA,"BORTNER, MICHAEL",Democrat,1,1,,,SERVED PUBLIC WELL; PROVEN GOOD BRIDGE-BUILDER IN HIGHLY DIVERSE DISTRICT,0.93,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE SENATOR,28,,PA,"DELP, DAN",Republican,0,,,,BRASH AND YOUTHFUL; TENDENCY FOR HYPERBOLE AND EXAGGERATION,0.88,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,DONE LAUDABLE JOB AS FRESHMAN LEGISLATOR; CREATIVE IDEAS LINKING PAROLE WITH EDUCATION,0.93,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE REP,94,,PA,"DELLAPENNA, MICHAEL",Democrat,0,,,,WEAK GRASP OF MOST STATE ISSUES AND HIS OWN CAMPAIGN,0.88,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,MORE THAN EARNED ANOTHER TERM; ENTHUSIASTICALLY ENDORSED,0.94,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE REP,95,,PA,"SHEPP, STAN",Republican,0,,,,HIGH-HANDED DEALINGS WITH POTENTIAL CONTRIBUTORS; ATTEMPT TO PAINT STETLER WAS DISGUSTING,0.9,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE REP,196,,PA,"PLATTS, TODD",Republican,1,,1,,DELVES DEEPLY INTO ISSUES; THUMBS NOSE AT SPECIAL INTERESTS,0.93,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1994,STATE REP,196,,PA,"BURKETT, COLLEEN",Democrat,0,,,,COULD BE POWERFUL ADVOCATE BUT PLATTS HAS EARNED CHANCE TO CONTINUE,0.85,,,,,pdf,,142651_19941106,
PA,York Daily Record,142651,1996,PRESIDENT,,,PA,"CLINTON, BILL",Democrat,1,1,,,AMERICA AT RELATIVE PEACE; ECONOMY IS HEALTHY; BETTER MAN FOR THE JOB,0.94,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,PRESIDENT,,,PA,"DOLE, BOB",Republican,0,,,,WAITED FOR DOLE TO GIVE GOOD REASON TO ENDORSE HIM; STILL WAIT,0.9,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,H,19,,PA,"GOODLING, BILL",Republican,1,,1,,CHAIR OF HOUSE COMMITTEE ON ECONOMIC AND EDUCATIONAL OPPORTUNITIES; REMAINS IN TOUCH WITH DISTRICT,0.94,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,ATTORNEY GENERAL,,,PA,"KOHN, JOE",Democrat,1,,,,EXTENSIVE EXPERIENCE LITIGATING COMPLEX ANTITRUST AND CLASS-ACTION SUITS,0.92,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,AUDITOR,,,PA,"NYCE, BOB",Republican,1,,,,ACCOUNTANT WITH 20 YEARS PRIVATE SECTOR EXPERIENCE; IMPRESSIVE COMMUNITY SERVICE RECORD,0.92,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,AUDITOR,,,PA,"CASEY, ROBERT P. JR.",Democrat,0,,,,RESUME IS THIN; FORMER SCHOOL TEACHER AND LAW STUDENT,0.88,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,TREASURER,,,PA,"HAFER, BARBARA",Republican,1,,,,GUARDED PA EXPENDITURES; SAVED COMMONWEALTH MILLIONS,0.93,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE SENATOR,31,,PA,"MOWERY, HAROLD F. JR.",Republican,1,,1,,PUT TEETH IN STATE'S SUNSHINE ACT; SPONSORED EDUCATION FUNDING BILLS,0.92,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE REP,92,,PA,"SMITH, BRUCE",Republican,1,,1,,WELL-INFORMED LEGISLATOR; IN TOUCH WITH PEOPLE IN HIS DISTRICT,0.93,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE REP,93,,PA,"WAUGH, MICHAEL",Republican,1,,1,,"WILL FOCUS ON ROADS, EDUCATION AND JOBS",0.92,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,STRONG ADVOCATE FOR AREA INTERESTS; PUSHED FOR TAXPAYER RIGHTS LEGISLATION,0.92,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,FISCAL CONSERVATIVE WITH SOCIAL CONSCIENCE; RESPECTED ON BOTH SIDES OF AISLE,0.93,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE REP,196,,PA,"PLATTS, TODD",Republican,1,,1,,PART OF FEISTY GROUP OF HOUSE REFORMERS,0.93,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1996,STATE REP,199,,PA,"MASLAND, ALBERT",Republican,1,,1,,IMPRESSIVE CANDIDATE WITH SOPHISTICATED UNDERSTANDING OF URBAN SPRAWL,0.92,,,,,pdf,,142651_19961104,
PA,York Daily Record,142651,1998,SENATOR,,,PA,"SPECTER, ARLEN",Republican,1,,1,,"MODERATE COURSE; EXPERIENCE, VISION AND PAST PERFORMANCE MAKE HIM WORTHY",0.93,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,H,19,,PA,"GOODLING, BILL",Republican,1,,1,,DESERVES 13TH TERM; OPPORTUNITY TO EXERCISE LEADERSHIP,0.93,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,GOVERNOR,,,PA,"RIDGE, TOM",Republican,1,,1,,PENNSYLVANIA IS A BETTER PLACE TO LIVE; ENTITLED TO YOUR VOTE,0.94,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,STATE SENATOR,,,PA,"WAUGH, MICHAEL",Republican,1,,,,"QUALIFIED, COMPETENT, WELL-INFORMED; OPPONENT'S LAST-MINUTE ATTACKS DISTORTED RECORD",0.9,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,STATE SENATOR,,,PA,"KRAMER, JACKIE",Democrat,0,,,,QUALIFIED BUT LAST-MINUTE CAMPAIGN ATTACKS DISTORTED WAUGH'S VOTING RECORD,0.88,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,STATE REP,92,,PA,"SMITH, BRUCE",Republican,1,,1,,EXPERIENCED LEGISLATOR; WELL KNOWN FOR CONSTITUENT SERVICE,0.93,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,STATE REP,93,,PA,"MILLER, RON",Republican,1,,,,PLEDGES TO BLEND OLD WITH NEW; DOESN'T WANT TO RIDE TOM RIDGE'S COATTAILS,0.92,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,SERVED CONSTITUENTS SO WELL OPPONENT'S CLAIMS DON'T FACT-CHECK,0.93,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,1998,STATE REP,199,,PA,"MASLAND, ALBERT",Republican,1,,1,,DONE A SUPERB JOB; LAUDABLE TO-DO LIST FOR FOURTH TERM,0.93,,,,,pdf,,142651_19981103,
PA,York Daily Record,142651,2000,PRESIDENT,,,PA,"GORE, AL",Democrat,1,,,,WITH A GRIMACE AND A SILENT PRAYER; CLOSER EXAM OF BUSH'S RECORD DIDN'T PROVIDE CONFIDENCE,0.9,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,PRESIDENT,,,PA,"BUSH, GEORGE W.",Republican,0,,,,CLOSE EXAMINATION OF LIFE AND POLITICAL RECORD DIDN'T PROVIDE ENOUGH CONFIDENCE,0.88,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,SENATOR,,,PA,"SANTORUM, RICK",Republican,1,,1,,"FINGERS CROSSED HE'S THE KINDER, GENTLER NEW SANTORUM HE CLAIMS TO BE",0.88,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,H,19,,PA,"PLATTS, TODD",Republican,1,,,,NO ONE STUDIES ISSUES HARDER OR FIGHTS MORE TENACIOUSLY; ZEAL FOR PUBLIC SERVICE,0.94,,,,,pdf,,142651_20001107,
