state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,normalization_confidence,match_confidence,overall_confidence,input_mode,source_file,filename,flag
PA,York Dispatch,142700,1992,STATE REP,93,,PA,"SMITH, AL",Democrat,0,,,,Nice guy who means well but lacks experience to deal with problems facing Pennsylvania.,0.88,,,,,pdf,,142700_19921027,
PA,York Dispatch,142700,1992,STATE REP,92,,PA,"BRENNER, JOHN",Democrat,1,,,,Endorsed; possesses ability to bring people together; cognizant of critical issues facing Pennsylvania.,0.92,,,,,pdf,,142700_19921028,
PA,York Dispatch,142700,1992,STATE REP,92,,PA,"SMITH, BRUCE",Republican,0,,1,,After 12 years has not used political seniority to strengthen leadership skills; mild-mannered when bulldogs needed.,0.9,,,,,pdf,,142700_19921028,
PA,York Dispatch,142700,1992,STATE REP,94,,PA,"KILGORE, ",Democrat,1,,,,Farmer and diehard conservationist; York County needs an environmental and agricultural leader in Harrisburg.,0.7,OCR-degraded heading; first name not clearly visible in text. Endorsement is clearly for Kilgore (D) over Saylor (R).,,,,pdf,,142700_19921029,Low confidence (0.70)
PA,York Dispatch,142700,1992,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,0,,,,Past controversy over 1987 termination as county tax assessor and benefits arrangement; OCR mentions hate-laden campaign concerns.,0.7,OCR-degraded; references Saylor's 1987 firing and political baggage.,,,,pdf,,142700_19921029,Low confidence (0.70)
PA,York Dispatch,142700,1992,SENATOR,,,PA,"SPECTER, ARLEN",Republican,1,,1,,Endorsed despite reservations over Anita Hill hearings; Pennsylvania needs to keep its seniority in the Senate.,0.92,,,,,pdf,,142700_19921030,
PA,York Dispatch,142700,1992,SENATOR,,,PA,"YEAKEL, LYNN",Democrat,0,,,,Heart follows Yeakel but mind says be practical; her plans lack thoroughness.,0.9,,,,,pdf,,142700_19921030,
PA,York Dispatch,142700,1994,GOVERNOR,,,PA,"RIDGE, TOM",Republican,1,,,,Recognizes the problem and may work harder to solve it; knows where largely Republican York County is.,0.75,"OCR heavily truncated; only the closing of the editorial visible, but caption confirms it is the 1994 Governor endorsement and content praises Ridge.",,,,pdf,,142700_19941104,
PA,York Dispatch,142700,1994,SENATOR,,,PA,"WOFFORD, HARRIS",Democrat,1,1,,,Lukewarm endorsement; more moderate than Santorum; Clinton administration has untapped potential.,0.9,,,,,pdf,,142700_19941104_v2,
PA,York Dispatch,142700,1994,SENATOR,,,PA,"SANTORUM, RICK",Republican,0,,,,A vote for Santorum is a vote for trickle-down economics; uncomfortable with him.,0.9,,,,,pdf,,142700_19941104_v2,
PA,York Dispatch,142700,1996,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,"Endorsed primarily because his opponent's slimy, mud-slinging campaign makes him unfit for office.",0.85,Brief mention only; this clipping references an earlier endorsement editorial.,,,,pdf,,142700_19961024,
PA,York Dispatch,142700,1996,PRESIDENT,,,PA,"DOLE, BOB",Republican,1,,,,Could serve as moral center country badly needs; voters can trust Dole to do the right thing.,0.92,,,,,pdf,,142700_19961031,
PA,York Dispatch,142700,1996,PRESIDENT,,,PA,"CLINTON, BILL",Democrat,0,1,,,Deeply concerned about Clinton's character; political chameleon.,0.9,,,,,pdf,,142700_19961031,
PA,York Dispatch,142700,1998,STATE REP,196,,PA,"PLATTS, TODD",Republican,1,,1,,Re-elect; opponent Earl 'Max' Downs died Sept. 7; voters should make sure to vote for Platts.,0.92,,,,,pdf,,142700_19981030,
PA,York Dispatch,142700,1998,STATE REP,92,,PA,"SMITH, BRUCE",Republican,1,,1,,Re-elect; opponent independent Marlin Cutshall is a foul-mouthed bigot rather than harmless eccentric.,0.9,,,,,pdf,,142700_19981030,
PA,York Dispatch,142700,1998,H,19,,PA,"GOODLING, BILL",Republican,1,,1,,Self-avowed final term; generally represents York County well in House.,0.92,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,1998,SENATOR,,,PA,"SPECTER, ARLEN",Republican,1,,1,,Moderate Republican balances state's urban liberals and rural conservatives well; coalition builder.,0.92,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,1998,GOVERNOR,,,PA,"RIDGE, TOM",Republican,1,,1,,"Delivered welfare reform, business tax cuts, transportation improvements; gets things done.",0.92,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,1998,GOVERNOR,,,PA,"ITKIN, IVAN",Democrat,0,,,,Hopelessly outmatched by Ridge.,0.88,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,1998,STATE SENATOR,28,,PA,"WAUGH, MICHAEL",Republican,,,,,Editorial board deadlocked; can't offer endorsement; Waugh better positioned to accomplish things in Senate.,0.88,Explicitly no endorsement made.,,,,pdf,,142700_19981102,Missing endorsed
PA,York Dispatch,142700,1998,STATE SENATOR,28,,PA,"KRAMER, JACKIE",Democrat,,,,,Editorial board deadlocked; Kramer has edge on education but advertising is negative.,0.88,Explicitly no endorsement made.,,,,pdf,,142700_19981102,Missing endorsed
PA,York Dispatch,142700,1998,STATE REP,93,,PA,"MILLER, RON",Republican,1,,,,Better poised to be more effective in GOP-controlled Legislature.,0.9,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,1998,STATE REP,93,,PA,"SANDERS, JEFF",Democrat,0,,,,Closely matched with Miller but lacks GOP edge in GOP-controlled chamber.,0.88,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,1998,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,Longtime centrist Democrat from York City; clear choice over Republican challenger Leese.,0.9,,,,,pdf,,142700_19981102,
PA,York Dispatch,142700,2000,PRESIDENT,,,PA,"BUSH, GEORGE W.",Republican,1,,,,Underwhelming choice but his ideas and values more closely mirror York countians; Gore has lost trust.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,PRESIDENT,,,PA,"GORE, AL",Democrat,0,,,,Intelligent but chameleon-like; has lost trust.,0.9,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,SENATOR,,,PA,"KLINK, RON",Democrat,1,,,,"Centrist, pro-Second Amendment Democrat; more accurately reflects views of Pennsylvanians.",0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,SENATOR,,,PA,"SANTORUM, RICK",Republican,0,,1,,Reinvention of himself as a moderate is a lie; voting record almost identical to Strom Thurmond.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,H,19,,PA,"PLATTS, TODD",Republican,1,,,,Wholeheartedly endorse; high level of integrity; doesn't take special-interest money.,0.95,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,ATTORNEY GENERAL,,,PA,"FISHER, MIKE",Republican,1,,1,,Done excellent job for last four years; tough on crime but fair-minded.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,AUDITOR,,,PA,"CASEY, ROBERT P. JR.",Democrat,1,1,,,Hard to imagine a more energetic watchdog; bulldog in rooting out waste and inefficiency.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,TREASURER,,,PA,"HAFER, BARBARA",Republican,1,,1,,Done a good job investing and watching over state's money; earned another four years.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,STATE SENATOR,13,,PA,"ARMSTRONG, GIBSON E.",Republican,1,,1,,Done a respectable job; opponent admits she's not a real candidate.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,Fiscally conservative centrist who has shown he can be effective in GOP-controlled chamber.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2000,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,,,Best choice to replace Rep. Todd Platts; impressive resume of public service.,0.92,,,,,pdf,,142700_20001106,
PA,York Dispatch,142700,2002,GOVERNOR,,,PA,"RENDELL, ED",Democrat,1,,,,Best choice; energy and ideas have potential to transform state into a more modern powerhouse.,0.92,,,,,pdf,,142700_20021104,
PA,York Dispatch,142700,2002,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,Man of integrity who has earned his constituents' trust.,0.92,,,,,pdf,,142700_20021104,
PA,York Dispatch,142700,2002,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,1,,True compassionate conservative.,0.92,,,,,pdf,,142700_20021104,
PA,York Dispatch,142700,2002,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,1,,Among the most thoughtful and well-informed members of the county delegation.,0.92,,,,,pdf,,142700_20021104,
PA,York Dispatch,142700,2002,STATE REP,92,,PA,"SMITH, BRUCE",Republican,1,,1,,Deserves another term.,0.92,,,,,pdf,,142700_20021104,
PA,York Dispatch,142700,2004,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,Best served by re-electing for third term; served district well; refuses PAC money.,0.95,,,,,pdf,,142700_20041026,
PA,York Dispatch,142700,2004,H,19,,PA,"PAOLETTA, ",,0,,,,Platform far from practical in complex 21st century; perplexing affiliation change.,0.7,"Only last name in OCR; party unclear (was Constitution Party in 2000, opposes Platts in 2004 but party affiliation not stated as Democrat clearly).",,,,pdf,,142700_20041026,Low confidence (0.70)
PA,York Dispatch,142700,2004,H,19,,PA,"SEARER, ",,0,,,,Constitution Party candidate; against government involvement in health care; far cry from reality.,0.75,Only last name visible; identified as Constitution Party in OCR.,,,,pdf,,142700_20041026,
PA,York Dispatch,142700,2004,H,19,,PA,"STEEL, ",Green,0,,,,Dickinson College computer specialist running under Green Party banner.,0.7,Only last name visible in OCR.,,,,pdf,,142700_20041026,Low confidence (0.70)
PA,York Dispatch,142700,2004,AUDITOR,,,PA,"PETERS, JOE",Republican,1,,,,Best to have auditor general with extensive legal experience to act as watchdog.,0.9,,,,,pdf,,142700_20041027,
PA,York Dispatch,142700,2004,AUDITOR,,,PA,"WAGNER, JACK",Democrat,0,,,,Has served Pittsburgh constituency well but Peters has more legal experience as prosecutor.,0.9,,,,,pdf,,142700_20041027,
PA,York Dispatch,142700,2004,ATTORNEY GENERAL,,,PA,"EISENHOWER, JIM",Democrat,1,,,,"Better choice; promises more active consumer-protection, aggressive program against hate crimes, major reordering of priorities.",0.9,,,,,pdf,,142700_20041027,
PA,York Dispatch,142700,2004,ATTORNEY GENERAL,,,PA,"CORBETT, TOM",Republican,0,,,,Highly qualified but only promises to alter office's vision slightly.,0.9,,,,,pdf,,142700_20041027,
PA,York Dispatch,142700,2004,TREASURER,,,PA,"PEPPER, JEANE CRAIGE",Republican,1,,,,Brings financial acumen vital as state begins juggling slot machine revenues; former Merrill Lynch VP.,0.9,,,,,pdf,,142700_20041027,
PA,York Dispatch,142700,2004,TREASURER,,,PA,"CASEY, ROBERT B",Democrat,0,,,,Auditor general for two terms; established name but Pepper would bring better financial acumen.,0.85,"OCR shows 'Robert B. Casey'; this is Robert P. Casey Jr., the auditor-general.",,,,pdf,,142700_20041027,
PA,York Dispatch,142700,2004,SENATOR,,,PA,"SPECTER, ARLEN",Republican,1,,1,,Right choice at crucial turning point; able to walk his own path; seniority puts him near Appropriations chair.,0.95,,,,,pdf,,142700_20041028,
PA,York Dispatch,142700,2004,SENATOR,,,PA,"HOEFFEL, JOE",Democrat,0,,,,Conducted game offense but minority party junior senator at this juncture would not be wise.,0.9,,,,,pdf,,142700_20041028,
PA,York Dispatch,142700,2004,SENATOR,,,PA,"CLYMER, JIM",,0,,,,Constitution Party candidate; offered interesting ideas but essentially not in play.,0.85,Constitution Party affiliation noted in OCR.,,,,pdf,,142700_20041028,
PA,York Dispatch,142700,2004,SENATOR,,,PA,"SUMMERS, BETSY",Libertarian,0,,,,Libertarian nominee; offered interesting ideas but essentially not in play.,0.85,,,,,pdf,,142700_20041028,
PA,York Dispatch,142700,2004,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,1,,Two-term record of commitment to health and public safety issues; known for constituent service.,0.92,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,196,,PA,"KESLAR, WILLIAM",Libertarian,0,,,,No reason to replace Mackereth; encouraged to seek municipal office in 2005.,0.88,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,92,,PA,"SMITH, BRUCE",Republican,1,,1,,24-year constant; made a name in outdoorsmen's issues through Game and Fisheries Committee chair.,0.92,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,92,,PA,"KELLY, MATT",Democrat,0,,,,Makes sense on economic issues but two-decade state bureaucrat won't shed new light.,0.8,Party not stated explicitly; opposing Republican Smith so Democrat inferred.,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,93,,PA,"MILLER, RON",Republican,1,,1,,Clear choice; three-term Jacobus Republican well-versed in issues.,0.92,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,93,,PA,"SAVIA, SUSAN",Green,0,,,,Green Party candidate doesn't have much to offer but a choice.,0.88,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,1,,Pillar of reason and bipartisanship in House; should be returned.,0.92,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE REP,193,,PA,"MARTI, THOMAS",Green,0,,,,Green Party challenger.,0.85,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,31,,PA,"VANCE, PATRICIA",Republican,1,,,,Recommend electing longtime state Rep to replace retiring Sen. Hal Mowery; former nurse known for health care involvement.,0.92,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,31,,PA,"QUINLAN, ",Democrat,0,,,,Lawyer/prosecutor; encouraged to get involved in Cumberland County politics.,0.7,Only last name visible; party inferred as Democrat (opposing Republican Vance).,,,,pdf,,142700_20041029,Low confidence (0.70)
PA,York Dispatch,142700,2004,STATE SENATOR,31,,PA,"GERACE, JEFFREY",Independent,0,,,,Independent; small-government stances admirable but little track record.,0.85,,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,33,,PA,"PUNT, TERRY",Republican,1,,1,,Touts constituent service; would have more clout than challenger.,0.85,Endorsement implied by question that challenger lacks clout; Punt depicted as the better choice.,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,33,,PA,"RICHARD, DONALD",Democrat,0,,,,Manufacturing engineer and former constable; questioned whether he would have more clout.,0.75,Party not stated explicitly in OCR; inferred as Democrat (opposing Republican Punt).,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,13,,PA,"ARMSTRONG, GIBSON E.",Republican,1,,1,,Earned points opposing eminent domain for park; opponent seems Lancaster-focused.,0.88,Endorsement implied; Armstrong portrayed positively against opponent.,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,13,,PA,"GOUVEIA, JOHN",Democrat,0,,,,Seems Lancaster-focused; lacks substantial experience on local level.,0.8,Party inferred.,,,,pdf,,142700_20041029,
PA,York Dispatch,142700,2004,STATE SENATOR,15,,PA,"EPSTEIN, ",Democrat,,,,,Most credible opponent; encourage voters to check his website before deciding.,0.7,Editorial encourages voters to research; not a clear endorsement; first name not in OCR.,,,,pdf,,142700_20041029,Missing endorsed | Low confidence (0.70)
PA,York Dispatch,142700,2004,STATE SENATOR,15,,PA,"PICCOLA, JEFFREY",Republican,,,1,,Conservative views likely represent bulk of York constituents; no clear endorsement made.,0.75,Editorial neutral; no clear endorsement.,,,,pdf,,142700_20041029,Missing endorsed
PA,York Dispatch,142700,2006,SENATOR,,,PA,"CASEY, ROBERT P. JR.",Democrat,1,,,,State treasurer offers soft-spoken alternative to Santorum's polarizing advocacy; legitimate questions about Bush admin policy.,0.95,,,,,pdf,,142700_20061031,
PA,York Dispatch,142700,2006,SENATOR,,,PA,"SANTORUM, RICK",Republican,0,,1,,Tenure marked by pandering to fears; followed party line on Iraq.,0.92,,,,,pdf,,142700_20061031,
PA,York Dispatch,142700,2006,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,Proven voice for York County; remarkable attention to constituents; refuses special-interest money.,0.95,,,,,pdf,,142700_20061102,
PA,York Dispatch,142700,2006,H,19,,PA,"AVILLO, PHILLIP",Democrat,0,,,,Disabled Marine veteran; honored his service but Platts is the proven voice.,0.88,Party inferred (Avillo ran as Democrat against Platts).,,,,pdf,,142700_20061102,
PA,York Dispatch,142700,2006,H,19,,PA,"MAITLAND, DERF",Green,0,,,,Green Party candidate cares deeply about York County.,0.85,,,,,pdf,,142700_20061102,
PA,York Dispatch,142700,2006,STATE SENATOR,28,,PA,"WAUGH, MICHAEL",Republican,1,,1,,Endorsed for re-election to 28th Senatorial District.,0.92,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE SENATOR,28,,PA,"KURISH, J P",Democrat,0,,,,Democratic challenger.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE SENATOR,28,,PA,"GATELY, ED",Green,0,,,,Green Party candidate.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,92,,PA,"PERRY, SCOTT",Republican,1,,,,Endorsed for seat held by Republican Bruce Smith.,0.92,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,92,,PA,"ELLSPERMAN, LAURENCE",Democrat,0,,,,Democratic challenger.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,Endorsed for re-election.,0.92,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,94,,PA,"KUNTZ, MAXINE",Democrat,0,,,,Democratic challenger.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,95,,PA,"DEPASQUALE, EUGENE",Democrat,1,,,,Endorsed for seat relinquished by Democrat Steve Stetler.,0.92,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,95,,PA,"EMENHEISER, KAREN",Republican,0,,,,Republican challenger.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,1,,Endorsed for re-election.,0.92,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,193,,PA,"PANEBAKER, BILL",Democrat,0,,,,Democratic challenger.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,193,,PA,"MARTI, THOMAS",Green,0,,,,Green Party candidate.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,1,,Endorsed for re-election.,0.92,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2006,STATE REP,196,,PA,"HANSMAN, WILLIAM",Democrat,0,,,,Democratic challenger.,0.85,,,,,pdf,,142700_20061103,
PA,York Dispatch,142700,2008,STATE REP,93,,PA,"MILLER, RON",Republican,1,,1,,"Endorsed; lauded opponent's spirited, knowledgeable campaign.",0.92,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE REP,93,,PA,"RAUBENSTINE, DARRELL",Democrat,0,,,,"Spirited, knowledgeable campaign but Miller endorsed.",0.88,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,Endorsed for re-election.,0.92,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE REP,95,,PA,"DEPASQUALE, EUGENE",Democrat,1,1,,,Enthusiastically endorse; service in Legislature has been exemplary.,0.95,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE REP,196,,PA,"GROVE, SETH",Republican,1,,,,Endorsed with some reservation; experience in Legislature as employee.,0.9,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE REP,196,,PA,"MCILVANE, ROB",Democrat,0,,,,President of Dover Area School District board; Grove endorsed instead.,0.85,Party inferred (opposing Republican Grove).,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE SENATOR,13,,PA,"SMUCKER, LLOYD",Republican,1,,,,Former West Lampeter Township supervisor; wide experience in government and business.,0.92,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,STATE SENATOR,33,,PA,"ALLOWAY, RICHARD II",Republican,1,,,,Endorsed to fill seat of departing Sen. Terry Punt.,0.92,,,,,pdf,,142700_20081029,
PA,York Dispatch,142700,2008,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,Endorsed for re-election; proven worth and tenacity; often exercises independence.,0.92,,,,,pdf,,142700_20081030,
PA,York Dispatch,142700,2008,H,19,,PA,"AVILLO, PHILLIP",Democrat,0,,,,"Marine veteran and York College history professor; conducted laudable, spirited campaign.",0.88,Party inferred.,,,,pdf,,142700_20081030,
PA,York Dispatch,142700,2008,PRESIDENT,,,PA,"OBAMA, BARACK",Democrat,1,,,,"Conducted himself as thoughtful, measured liberal-centrist with great personal dignity; time for thoughtful change at the top.",0.95,,,,,pdf,,142700_20081031,
PA,York Dispatch,142700,2008,PRESIDENT,,,PA,"MCCAIN, JOHN",Republican,0,,,,McCain of today is not the one who ran in 2000; surrogates took lowest road of character assassination.,0.92,,,,,pdf,,142700_20081031,
PA,York Dispatch,142700,2010,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,Right man at right time for 19th District; mirrors many constituents' conservative streaks.,0.92,,,,,pdf,,142700_20101026,
PA,York Dispatch,142700,2010,H,19,,PA,"SANDERS, RYAN",Democrat,0,,,,Most serious challenger Platts has faced; seriously considered endorsing but not enough known about newcomer.,0.9,,,,,pdf,,142700_20101026,
PA,York Dispatch,142700,2010,H,19,,PA,"MONIGHAN, JOSH",Independent,0,,,,Cumberland County resident challenging as independent; well-intentioned but not on same level.,0.88,,,,,pdf,,142700_20101026,
PA,York Dispatch,142700,2010,SENATOR,,,PA,"SESTAK, JOE",Democrat,1,,,,Bottom-up approach; man of integrity not afraid to vote conscience; supported necessary stimulus and health care reform.,0.95,,,,,pdf,,142700_20101028,
PA,York Dispatch,142700,2010,SENATOR,,,PA,"TOOMEY, PAT",Republican,0,,,,Top-down let-the-chips-fall approach; Tea Party favorite; loyalty to wealthy and powerful.,0.95,,,,,pdf,,142700_20101028,
